1.15435, 0.466389
1.14161, 0.484587
1.15239, 0.513077
1.15027, 0.536381
1.15707, 0.564339
1.15678, 0.589407
1.15496, 0.614105
1.14857, 0.63666
1.14862, 0.663156
1.06611, 0.640584
1.00642, 0.628879
0.959659, 0.62321
0.936103, 0.631409
0.892918, 0.625227
0.841941, 0.611706
0.824253, 0.621119
0.794311, 0.620584
0.760184, 0.615585
0.709351, 0.595216
0.707321, 0.614865
0.682214, 0.614269
0.644751, 0.60124
0.657502, 0.634942
0.658665, 0.658666
0.657264, 0.680616
0.630788, 0.676437
0.619969, 0.688546
0.598324, 0.688293
0.586737, 0.699246
0.572222, 0.706635
0.56594, 0.72437
0.551413, 0.73175
0.55612, 0.765433
0.569841, 0.813818
0.570596, 0.845944
0.564429, 0.869144
0.543616, 0.869968
0.537763, 0.894988
0.534539, 0.925849
0.53366, 0.962749
0.543142, 1.0215
0.572592, 1.12378
1.09176, 2.23844
1.03732, 2.22453
0.981418, 2.2043
0.260118, 0.612801
0.21971, 0.543802
0.207946, 0.541717
0.191459, 0.526029
0.18387, 0.533996
0.175443, 0.539959
0.162051, 0.530044
0.159801, 0.557291
0.175783, 0.656032
0.140989, 0.565478
0.129635, 0.561509
0.130256, 0.612807
0.111856, 0.57545
0.097505, 0.552978
0.0884555, 0.558486
0.0780631, 0.555448
0.068491, 0.557814
0.0565645, 0.538176
0.0458492, 0.524058
0.0353056, 0.504894
0.0260782, 0.497602
0.018016, 0.51591
0.00885407, 0.50725
3.83397e-08, 0.507825
-0.00901847, 0.516666
-0.0176719, 0.506058
-0.027068, 0.516489
-0.0359476, 0.514074
-0.0448197, 0.51229
-0.0539318, 0.513127
-0.0681642, 0.555153
-0.0819486, 0.583095
-0.0892477, 0.563488
-0.101381, 0.574957
-0.130319, 0.670433
-0.146738, 0.690346
-0.166376, 0.720655
-0.194544, 0.780273
-0.46289, 1.72753
-0.493511, 1.72108
-0.526058, 1.72066
-0.557829, 1.71682
-0.594135, 1.72549
-0.628195, 1.72595
-0.66915, 1.74319
-0.704261, 1.74311
-0.744183, 1.75319
-0.790299, 1.77504
-0.820741, 1.76008
-0.853492, 1.74992
-0.900944, 1.7682
-0.936757, 1.76178
-0.974053, 1.75724
-1.02035, 1.76729
-0.751662, 1.25098
-0.771822, 1.23517
-0.787971, 1.21337
-0.798089, 1.18321
-0.816948, 1.16672
-0.84811, 1.16732
-0.871868, 1.15701
-0.887693, 1.1362
-0.901259, 1.11296
-0.915406, 1.09094
-0.923651, 1.06254
-1.00457, 1.11569
-0.899886, 0.96501
-0.966289, 1.00062
